id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl,ip_id
146.0,5353397.0,1149114200.0,1157168000000.0,752459.0,9.04,19.01,1162004.0,13.97,344.35,2693805.0,32.38,106.14,0.7,0.7,0.48,0.44,25.74,132.96,0.0
147.0,6043692.0,1308285600.0,1335605200000.0,807452.0,9.64,21.53,827124.0,9.87,108.07,3181847.0,37.98,131.73,0.71,0.71,0.49,0.45,26.53,129.58,0.0
148.0,5261167.0,1225127700.0,1256680200000.0,737862.0,9.04,20.44,826242.0,10.12,146.11,2850056.0,34.92,116.41,0.71,0.71,0.5,0.46,27.39,126.98,0.0
149.0,5915159.0,1471272200.0,1513359500000.0,811633.0,9.56,21.2,752952.0,8.87,78.23,3167355.0,37.32,129.02,0.71,0.71,0.49,0.44,26.51,129.11,0.0
150.0,5596554.0,1361400000.0,1383078000000.0,792477.0,9.69,20.7,721044.0,8.82,58.34,3069754.0,37.54,120.26,0.7,0.7,0.49,0.44,26.52,126.89,0.0
151.0,4396892.0,965461400.0,963023500000.0,724205.0,9.4,18.1,743824.0,9.66,70.52,2486118.0,32.28,93.1,0.71,0.71,0.47,0.44,23.59,135.91,0.0
152.0,4750993.0,1234545400.0,1253173500000.0,764847.0,9.4,19.2,840032.0,10.32,80.32,2680963.0,32.95,102.85,0.69,0.69,0.48,0.44,26.22,129.88,0.0
153.0,4939959.0,1265023900.0,1278439300000.0,748146.0,9.14,19.86,902927.0,11.04,105.46,2691551.0,32.9,107.07,0.69,0.69,0.49,0.45,28.37,123.29,0.0
154.0,6171912.0,1366656100.0,1349579700000.0,805609.0,9.81,22.31,784620.0,9.55,60.91,3248067.0,39.55,134.0,0.69,0.69,0.5,0.45,28.14,122.03,0.0
155.0,6184131.0,1437438600.0,1459694900000.0,786590.0,9.5,21.65,743761.0,8.98,89.05,3222238.0,38.92,134.09,0.69,0.69,0.5,0.45,28.83,122.22,0.0
156.0,6588585.0,1547374600.0,1582234100000.0,848431.0,10.08,22.14,756520.0,8.99,50.61,3382883.0,40.21,134.11,0.71,0.7,0.47,0.43,25.84,132.05,0.0
157.0,5988917.0,1400890100.0,1422087300000.0,812325.0,9.73,20.88,772718.0,9.25,146.06,3138716.0,37.59,118.87,0.69,0.69,0.48,0.43,27.77,126.3,0.0
158.0,5447766.0,1277426800.0,1274209400000.0,778050.0,9.81,19.92,1105254.0,13.93,252.82,2809599.0,35.41,107.57,0.69,0.69,0.48,0.43,25.97,129.65,0.0
159.0,4973510.0,1310666500.0,1320609500000.0,768164.0,9.62,19.9,828317.0,10.37,82.66,2706593.0,33.88,106.19,0.69,0.69,0.47,0.43,27.05,130.05,0.0
160.0,5952708.0,1484198400.0,1494768000000.0,809071.0,9.56,20.61,1158211.0,13.69,240.64,2968353.0,35.08,116.49,0.69,0.69,0.48,0.44,28.28,124.7,0.0
161.0,6648547.0,1482468000.0,1484173300000.0,836819.0,9.87,21.78,976467.0,11.52,167.49,3331312.0,39.29,132.9,0.7,0.7,0.49,0.44,28.9,124.94,0.0
162.0,6925426.0,1610884700.0,1601601300000.0,856907.0,9.95,22.07,783251.0,9.09,37.98,3547275.0,41.17,141.93,0.7,0.7,0.49,0.44,28.25,126.21,0.0
163.0,6270408.0,1482941300.0,1491253500000.0,833635.0,9.93,21.58,721203.0,8.59,35.16,3314070.0,39.49,133.2,0.7,0.7,0.49,0.44,27.05,129.43,0.0
164.0,6016544.0,1505244200.0,1513793800000.0,819473.0,9.93,21.07,774240.0,9.38,69.36,3193230.0,38.68,123.94,0.69,0.7,0.49,0.44,27.08,128.24,0.0
165.0,4688596.0,1073859000.0,1061495900000.0,755725.0,9.52,18.96,698798.0,8.8,38.19,2671779.0,33.66,99.1,0.7,0.7,0.47,0.43,24.2,137.24,0.0
166.0,3680494.0,849954300.0,850494950000.0,690968.0,9.07,17.45,788574.0,10.35,94.92,2111667.0,27.71,81.42,0.74,0.74,0.43,0.39,20.17,158.08,0.0
167.0,3792960.0,861901760.0,852562500000.0,710284.0,9.1,18.86,771687.0,9.89,79.16,2211126.0,28.34,85.08,0.74,0.74,0.44,0.4,21.2,157.48,0.0
168.0,5152208.0,1123385000.0,1120836600000.0,768519.0,9.41,19.5,749138.0,9.18,57.14,2742803.0,33.6,111.42,0.73,0.73,0.46,0.42,24.71,139.59,0.0
169.0,6634811.0,1454973000.0,1461548900000.0,837120.0,9.97,21.16,796180.0,9.49,70.06,3330635.0,39.68,131.98,0.7,0.7,0.48,0.43,26.8,131.37,0.0
170.0,6418570.0,1391374000.0,1361286800000.0,828044.0,9.93,21.18,781493.0,9.37,53.61,3229105.0,38.72,123.23,0.69,0.69,0.48,0.43,26.56,126.91,0.0
171.0,4608532.0,1074286300.0,1069192400000.0,740489.0,9.39,18.2,776532.0,9.85,63.29,2643539.0,33.53,94.47,0.68,0.68,0.49,0.44,25.64,128.51,0.0
172.0,3568566.0,779021200.0,780245300000.0,644856.0,8.7,16.05,711125.0,9.6,46.0,2188699.0,29.54,78.46,0.68,0.68,0.47,0.43,23.25,135.07,0.0
173.0,3484466.0,471696580.0,447416860000.0,556693.0,8.2,13.75,1552635.0,22.88,446.41,1539361.0,22.69,55.08,0.74,0.74,0.41,0.39,15.89,168.48,0.0
174.0,3301727.0,660940100.0,655956900000.0,587726.0,8.38,15.28,944768.0,13.47,217.98,1774141.0,25.29,67.63,0.7,0.7,0.45,0.42,22.17,144.54,0.0
175.0,4422054.0,847185600.0,856406800000.0,657096.0,8.76,17.04,1234183.0,16.46,343.0,2208799.0,29.45,86.38,0.68,0.69,0.47,0.43,25.77,130.57,0.0
176.0,5221540.0,1121812400.0,1138517600000.0,730338.0,9.33,19.44,657015.0,8.4,51.77,2774192.0,35.45,113.19,0.7,0.7,0.48,0.44,26.25,130.55,0.0
177.0,6965845.0,1549614500.0,1578577200000.0,844231.0,10.14,21.19,827559.0,9.94,102.63,3404700.0,40.89,133.21,0.7,0.7,0.47,0.43,26.59,130.89,0.0
178.0,6405280.0,1408500000.0,1412274200000.0,813164.0,9.87,20.44,904222.0,10.97,168.1,3262720.0,39.59,122.61,0.69,0.69,0.48,0.43,26.61,128.95,0.0
179.0,5015198.0,1112494300.0,1109966000000.0,743507.0,9.52,18.75,821708.0,10.52,110.4,2794250.0,35.79,101.82,0.68,0.68,0.48,0.44,26.78,126.57,0.0
180.0,4405177.0,1001568900.0,1013082000000.0,690255.0,9.17,17.4,834742.0,11.09,187.85,2482892.0,33.0,91.92,0.68,0.68,0.47,0.43,23.55,129.03,0.0
181.0,4470004.0,959924540.0,972357960000.0,672322.0,8.59,17.34,907103.0,11.59,106.8,2444960.0,31.23,91.02,0.68,0.68,0.48,0.44,27.13,126.1,0.0
182.0,4305259.0,884119900.0,888411100000.0,644919.0,8.59,17.75,544522.0,7.25,48.48,2429738.0,32.35,98.85,0.68,0.68,0.49,0.44,29.3,126.96,0.0
183.0,5812497.0,1131728400.0,1138724400000.0,774341.0,9.66,19.83,1023464.0,12.77,191.09,2920981.0,36.43,115.93,0.72,0.72,0.46,0.42,23.9,143.0,0.0
184.0,6151206.0,1185148200.0,1192572100000.0,805669.0,9.54,19.62,1115166.0,13.21,188.09,3013418.0,35.69,116.88,0.74,0.74,0.45,0.41,22.98,144.86,0.0
185.0,5438922.0,1100896000.0,1101218200000.0,767800.0,9.59,18.93,823767.0,10.29,93.22,2926308.0,36.55,110.05,0.71,0.71,0.46,0.42,23.73,139.43,0.0
186.0,4730726.0,932578200.0,922545950000.0,733024.0,9.55,17.86,837120.0,10.9,79.86,2646964.0,34.48,97.07,0.7,0.7,0.46,0.42,24.03,140.02,0.0
187.0,4714339.0,986550900.0,983941450000.0,756902.0,9.66,19.42,877370.0,11.2,86.98,2705000.0,34.53,99.78,0.69,0.69,0.46,0.42,24.3,134.62,0.0
188.0,6037506.0,1299850500.0,1296394600000.0,817613.0,9.71,19.65,967584.0,11.49,151.19,3173705.0,37.67,117.46,0.68,0.68,0.47,0.42,25.67,131.32,0.0
189.0,5866770.0,1088435100.0,1089999000000.0,749621.0,9.17,19.33,974464.0,11.93,157.54,3008338.0,36.82,118.94,0.7,0.7,0.47,0.43,27.28,129.57,0.0
190.0,6502705.0,1294503700.0,1291491300000.0,829099.0,9.73,20.42,896319.0,10.52,126.26,3342683.0,39.24,128.48,0.72,0.72,0.47,0.42,25.06,131.84,0.0
191.0,6858067.0,1349874800.0,1347992800000.0,836147.0,9.94,20.75,918992.0,10.92,67.41,3475261.0,41.31,133.73,0.71,0.71,0.47,0.43,25.39,125.65,0.0
192.0,6916777.0,1416529300.0,1424724600000.0,851783.0,10.09,20.81,893937.0,10.59,127.86,3477757.0,41.21,129.54,0.7,0.7,0.47,0.43,25.45,125.0,0.0
193.0,5788449.0,1202208400.0,1198442000000.0,777784.0,9.75,19.13,1154891.0,14.48,228.42,2985246.0,37.44,109.35,0.69,0.69,0.48,0.43,24.69,123.48,0.0
194.0,6039941.0,1314944800.0,1326039700000.0,801703.0,9.7,19.09,1004874.0,12.16,150.03,2999808.0,36.3,108.44,0.69,0.68,0.47,0.43,25.78,128.14,0.0
195.0,6662988.0,1433178500.0,1442443400000.0,851767.0,9.89,20.15,797854.0,9.27,58.22,3255330.0,37.82,120.96,0.7,0.7,0.46,0.42,26.79,130.87,0.0
196.0,7193998.0,1329690400.0,1322366300000.0,850091.0,9.99,21.14,939904.0,11.04,129.08,3555884.0,41.78,135.48,0.7,0.7,0.48,0.43,27.52,127.2,0.0
197.0,7187720.0,1351666300.0,1342699500000.0,840785.0,9.98,21.07,841117.0,9.98,74.15,3591152.0,42.62,138.93,0.7,0.7,0.48,0.43,27.2,127.26,0.0
198.0,7773387.0,1570111600.0,1574016500000.0,899624.0,10.26,21.29,891235.0,10.17,66.81,3881017.0,44.27,142.87,0.71,0.71,0.47,0.42,25.99,130.64,0.0
199.0,7130605.0,1364662500.0,1357171400000.0,854117.0,10.32,20.8,1020861.0,12.33,171.32,3652032.0,44.11,133.54,0.69,0.69,0.47,0.42,25.66,129.46,0.0
200.0,4577212.0,860379970.0,862752900000.0,702022.0,9.79,17.91,805288.0,11.23,114.51,2660829.0,37.1,98.19,0.7,0.69,0.43,0.4,22.48,145.03,0.0
201.0,4748325.0,978916300.0,990807460000.0,718754.0,9.41,17.5,874115.0,11.45,90.77,2687401.0,35.19,97.77,0.68,0.68,0.44,0.41,25.03,135.12,0.0
202.0,5980364.0,1279401000.0,1293776300000.0,790216.0,9.68,19.81,859705.0,10.53,49.26,3175337.0,38.9,119.08,0.68,0.68,0.47,0.42,26.83,124.76,0.0
203.0,6489026.0,1198620700.0,1202800300000.0,786015.0,9.57,20.07,688440.0,8.38,34.08,3395786.0,41.34,131.3,0.68,0.68,0.47,0.43,27.87,122.97,0.0
204.0,6158830.0,1142347500.0,1149746000000.0,758997.0,9.64,19.68,681467.0,8.65,35.45,3215790.0,40.84,125.86,0.68,0.68,0.47,0.43,27.31,123.76,0.0
205.0,5701975.0,1188274600.0,1227567400000.0,752657.0,9.21,18.51,854598.0,10.45,245.42,3025771.0,37.01,114.71,0.69,0.69,0.47,0.42,28.01,124.66,0.0
206.0,7316685.0,1556635600.0,1592234500000.0,701867.0,9.27,18.12,660468.0,8.72,51.67,3146982.0,41.56,131.6,0.7,0.7,0.48,0.43,29.56,123.85,0.0
207.0,5785718.0,1306428800.0,1337942500000.0,642947.0,9.04,16.47,621987.0,8.74,42.36,2723098.0,38.28,113.76,0.71,0.71,0.48,0.44,29.14,126.09,0.0
208.0,5580110.0,1308214000.0,1352772200000.0,621431.0,8.8,16.15,651868.0,9.23,150.07,2540412.0,35.96,109.12,0.71,0.7,0.49,0.44,27.56,127.17,0.0
209.0,6739130.0,1630550800.0,1693274300000.0,657067.0,8.81,17.17,668793.0,8.96,197.24,2897186.0,38.83,126.31,0.71,0.7,0.48,0.44,29.37,124.09,0.0
210.0,7564493.0,1413337100.0,1429445700000.0,792352.0,10.21,21.75,804713.0,10.37,77.41,3531642.0,45.5,146.64,0.7,0.7,0.47,0.42,27.98,122.29,0.0
211.0,7372259.0,1392540300.0,1406891000000.0,852877.0,10.66,22.02,793357.0,9.91,43.76,3635712.0,45.43,143.62,0.7,0.7,0.46,0.42,27.24,123.77,0.0
212.0,7214470.0,1575294200.0,1619673000000.0,882926.0,10.54,22.19,853407.0,10.18,47.28,3743936.0,44.68,144.73,0.7,0.7,0.46,0.41,27.78,124.02,0.0
213.0,6785202.0,1305307500.0,1332014100000.0,794406.0,10.62,21.47,886801.0,11.86,62.57,3450926.0,46.15,138.17,0.7,0.69,0.46,0.42,26.46,121.8,0.0
214.0,5839573.0,1280818000.0,1308878000000.0,755400.0,10.28,20.02,849211.0,11.55,63.56,3102890.0,42.21,120.56,0.69,0.69,0.46,0.43,25.69,123.05,0.0
215.0,5848394.0,1273192100.0,1308067000000.0,753785.0,10.19,19.55,1089687.0,14.73,211.65,3015168.0,40.77,118.23,0.7,0.7,0.46,0.42,25.31,124.73,0.0
216.0,6644212.0,1374525400.0,1411313400000.0,801870.0,10.34,20.8,1294106.0,16.69,272.62,3295043.0,42.51,130.72,0.71,0.71,0.46,0.42,26.65,126.61,0.0
217.0,7215192.0,1418996000.0,1459158900000.0,816301.0,10.59,21.95,961421.0,12.47,196.21,3507013.0,45.49,143.3,0.71,0.71,0.47,0.42,27.81,125.75,0.0
218.0,7378179.0,1458114000.0,1485984600000.0,836607.0,10.51,22.04,1124244.0,14.12,195.83,3577374.0,44.93,142.99,0.72,0.72,0.47,0.42,28.12,126.17,0.0
219.0,8695503.0,1635973500.0,1696535700000.0,844661.0,10.78,22.45,1517698.0,19.36,422.07,3834974.0,48.92,156.02,0.72,0.72,0.46,0.41,26.75,125.93,0.0
220.0,7685419.0,1559832000.0,1614996400000.0,839775.0,10.69,22.84,1025084.0,13.05,213.85,3754986.0,47.82,150.27,0.71,0.71,0.46,0.42,27.76,123.56,0.0
221.0,7371767.0,1387233800.0,1429809400000.0,785971.0,10.55,21.18,1704373.0,22.89,502.96,3259580.0,43.77,129.36,0.69,0.69,0.46,0.42,25.82,124.38,0.0
222.0,7010636.0,1503364600.0,1557814300000.0,825660.0,10.71,20.91,1292846.0,16.77,370.97,3319509.0,43.05,131.22,0.71,0.71,0.45,0.41,24.89,127.65,0.0
223.0,6823407.0,1490991000.0,1522777700000.0,853272.0,10.6,22.02,882921.0,10.97,94.43,3440558.0,42.74,135.92,0.71,0.7,0.45,0.41,26.55,125.65,0.0
224.0,9046463.0,1290933900.0,1319508500000.0,798674.0,10.4,21.89,2506579.0,32.62,842.95,3378243.0,43.97,138.04,0.7,0.7,0.46,0.42,27.76,124.5,0.0
225.0,6677299.0,1096343900.0,1213255100000.0,644766.0,10.03,20.26,1833543.0,28.52,845.16,2663304.0,41.42,120.35,0.7,0.7,0.44,0.4,26.44,123.36,0.0
226.0,3102612.0,744545900.0,845736900000.0,499590.0,10.06,18.53,433513.0,8.73,54.68,1888159.0,38.02,96.92,0.67,0.67,0.38,0.36,25.51,123.81,0.0
227.0,2561072.0,731066100.0,861344040000.0,443862.0,9.66,17.27,353776.0,7.7,23.22,1588277.0,34.57,86.6,0.66,0.67,0.39,0.37,25.55,122.59,0.0
228.0,2381656.0,573211650.0,649368600000.0,462098.0,9.23,16.07,399147.0,7.97,29.38,1558588.0,31.13,77.23,0.69,0.69,0.37,0.35,21.12,135.56,0.0
229.0,1923737.0,428939620.0,491055400000.0,431708.0,8.18,14.32,465992.0,8.83,101.52,1227042.0,23.24,57.75,0.74,0.74,0.35,0.34,15.68,153.35,0.0
230.0,2788308.0,700616900.0,824788250000.0,467473.0,9.17,17.04,597006.0,11.72,275.21,1566847.0,30.75,79.1,0.68,0.69,0.37,0.35,21.87,134.59,0.0
231.0,2795576.0,621700900.0,700330500000.0,488731.0,9.74,17.74,386149.0,7.69,23.96,1779427.0,35.46,88.62,0.66,0.66,0.39,0.37,24.54,123.46,0.0
232.0,3105568.0,645176770.0,724617270000.0,506590.0,10.06,17.98,584457.0,11.61,236.46,1808689.0,35.92,90.41,0.67,0.68,0.39,0.37,23.36,128.51,0.0
233.0,2831870.0,653191230.0,746536200000.0,482628.0,9.64,17.51,394157.0,7.88,46.12,1789737.0,35.76,88.86,0.66,0.66,0.39,0.37,24.74,122.45,0.0
234.0,2635304.0,656631500.0,744566160000.0,465237.0,9.64,17.29,394816.0,8.18,38.38,1693589.0,35.1,86.68,0.67,0.67,0.38,0.37,24.46,124.23,0.0
235.0,2609143.0,613708000.0,695574460000.0,453925.0,9.73,17.34,507128.0,10.88,178.3,1552305.0,33.29,81.36,0.67,0.68,0.39,0.37,24.08,127.63,0.0
236.0,2489979.0,624167300.0,721565700000.0,459797.0,9.69,17.64,524249.0,11.05,203.85,1502147.0,31.67,77.36,0.66,0.67,0.39,0.37,24.86,128.54,0.0
237.0,2282041.0,573847000.0,657097100000.0,433228.0,9.6,16.9,418459.0,9.27,38.38,1476366.0,32.72,77.49,0.66,0.67,0.38,0.36,24.89,127.82,0.0
238.0,2823446.0,615106400.0,701414600000.0,481023.0,9.82,17.77,457827.0,9.34,50.2,1718478.0,35.07,86.75,0.67,0.68,0.39,0.36,24.64,125.37,0.0
239.0,3796946.0,861056800.0,964844400000.0,580623.0,10.13,18.83,612063.0,10.68,113.48,2173423.0,37.93,102.08,0.69,0.7,0.39,0.36,23.43,128.62,0.0
240.0,3928135.0,855145600.0,946858560000.0,634837.0,10.61,18.73,574633.0,9.6,36.48,2314983.0,38.67,99.59,0.71,0.71,0.37,0.34,20.73,140.96,0.0
241.0,4807488.0,839294800.0,893876700000.0,622884.0,9.88,16.86,644552.0,10.22,51.3,2323357.0,36.85,98.64,0.69,0.68,0.39,0.37,14.57,142.97,0.0
242.0,4761829.0,986066240.0,988421900000.0,632888.0,9.26,17.04,680361.0,9.96,56.85,2433640.0,35.62,102.65,0.69,0.68,0.47,0.44,17.16,127.4,0.0
243.0,4450957.0,991171840.0,1008796040000.0,641604.0,9.0,15.92,636827.0,8.93,35.6,2386784.0,33.46,97.13,0.68,0.67,0.46,0.42,25.16,132.18,0.0
244.0,4464268.0,1011383600.0,1034874900000.0,643854.0,9.04,16.92,707310.0,9.93,97.37,2443942.0,34.3,103.38,0.68,0.67,0.46,0.43,25.23,131.29,0.0
245.0,5263260.0,1145517700.0,1159109700000.0,676165.0,9.39,18.1,668560.0,9.29,39.09,2752317.0,38.23,118.2,0.69,0.68,0.47,0.43,26.87,125.54,0.0
246.0,5048328.0,1129542800.0,1152272300000.0,640452.0,9.16,17.46,630052.0,9.01,58.25,2606138.0,37.26,114.8,0.7,0.68,0.47,0.43,28.0,121.92,0.0
247.0,4601534.0,1050582140.0,1073303600000.0,612512.0,9.27,17.49,595286.0,9.01,34.93,2424258.0,36.69,110.84,0.72,0.71,0.47,0.43,27.32,123.31,0.0
248.0,4677166.0,1065173800.0,1079805300000.0,642042.0,9.2,17.78,697674.0,10.0,90.49,2475599.0,35.49,107.99,0.72,0.71,0.47,0.44,26.17,129.3,0.0
249.0,4252536.0,1030276860.0,1055358200000.0,610407.0,9.21,17.26,646547.0,9.75,65.9,2272983.0,34.29,101.91,0.73,0.71,0.47,0.44,26.3,126.87,0.0
250.0,4543682.0,1116045200.0,1143160800000.0,631549.0,9.07,16.72,695255.0,9.99,37.55,2368987.0,34.04,102.8,0.72,0.7,0.46,0.43,25.78,127.27,0.0
251.0,4602766.0,1138275200.0,1173085600000.0,640503.0,9.16,17.08,690499.0,9.87,38.16,2449915.0,35.02,106.95,0.72,0.7,0.46,0.43,26.13,127.52,0.0
252.0,5210235.0,1160973700.0,1181022200000.0,640178.0,9.56,18.79,850456.0,12.7,153.53,2573018.0,38.42,119.21,0.71,0.7,0.47,0.43,28.17,120.99,0.0
253.0,3428238.0,793132740.0,809511800000.0,529154.0,8.95,15.82,478417.0,8.09,28.37,1953785.0,33.04,94.33,0.72,0.7,0.47,0.43,28.14,125.9,0.0
254.0,3096110.0,726379650.0,741015900000.0,505007.0,8.72,15.63,452782.0,7.82,24.18,1776280.0,30.66,88.42,0.72,0.7,0.47,0.44,27.17,129.28,0.0
255.0,4440507.0,999388740.0,1003975400000.0,644449.0,9.42,17.05,743047.0,10.86,50.09,2364557.0,34.57,103.98,0.74,0.72,0.45,0.42,24.19,136.75,0.0
256.0,3726215.0,852848100.0,861288400000.0,593257.0,8.99,15.95,626978.0,9.51,35.45,2118943.0,32.13,93.78,0.72,0.71,0.46,0.43,25.38,132.04,0.0
257.0,3978476.0,988756740.0,1024722300000.0,598689.0,9.04,16.25,638729.0,9.64,43.31,2161772.0,32.63,96.62,0.72,0.7,0.46,0.42,25.43,128.43,0.0
258.0,4640209.0,1097294500.0,1122457000000.0,632684.0,9.28,17.23,789743.0,11.58,67.03,2383585.0,34.96,105.18,0.71,0.7,0.46,0.42,25.16,128.4,0.0
259.0,4859124.0,1020190140.0,1031576700000.0,635587.0,9.6,18.13,715597.0,10.81,48.58,2456408.0,37.11,110.9,0.72,0.7,0.47,0.43,27.07,122.13,0.0
260.0,5294793.0,1169878400.0,1177187600000.0,666536.0,9.81,17.81,896735.0,13.19,170.28,2625862.0,38.64,114.8,0.72,0.7,0.46,0.42,26.87,120.23,0.0
261.0,4752354.0,1055994750.0,1062622100000.0,654394.0,9.84,17.23,726984.0,10.93,50.23,2495597.0,37.52,106.12,0.72,0.7,0.46,0.43,26.43,124.72,0.0
262.0,3875419.0,864776200.0,862120640000.0,609162.0,9.43,16.9,628648.0,9.73,35.65,2166127.0,33.54,96.77,0.74,0.72,0.45,0.43,24.61,133.13,0.0
263.0,3238747.0,680406300.0,678133960000.0,574177.0,8.88,14.36,705986.0,10.92,116.14,1810818.0,28.0,77.21,0.75,0.74,0.43,0.41,20.85,144.51,0.0
264.0,3350076.0,771837300.0,790404000000.0,556276.0,8.75,14.6,639326.0,10.06,41.65,1818862.0,28.63,82.92,0.72,0.7,0.44,0.41,22.88,134.72,0.0
265.0,3495637.0,820416200.0,833125400000.0,579299.0,9.3,17.2,734255.0,11.78,99.78,1906958.0,30.6,88.13,0.71,0.69,0.45,0.42,24.11,130.19,0.0
266.0,4068833.0,737825100.0,735547950000.0,572218.0,9.52,18.58,1092386.0,18.17,313.21,1895355.0,31.52,91.25,0.7,0.68,0.46,0.44,25.17,121.96,0.0
267.0,3499383.0,730340000.0,731062670000.0,532033.0,9.03,16.83,604931.0,10.27,38.06,1817896.0,30.86,90.58,0.7,0.69,0.46,0.44,25.34,122.96,0.0
268.0,3287783.0,701391000.0,704724400000.0,504812.0,8.55,14.55,567852.0,9.62,36.78,1667064.0,28.25,83.22,0.7,0.69,0.46,0.43,24.13,126.37,0.0
269.0,2883720.0,575834300.0,576448500000.0,493202.0,8.48,13.92,510264.0,8.77,29.11,1538529.0,26.45,76.27,0.73,0.72,0.45,0.43,23.15,136.8,0.0
270.0,2927166.0,629215100.0,630894950000.0,494288.0,8.48,14.28,566620.0,9.72,60.72,1533796.0,26.31,76.13,0.71,0.7,0.45,0.42,23.37,134.66,0.0
271.0,2760968.0,597012540.0,603712800000.0,467494.0,8.27,13.28,528400.0,9.35,46.07,1442389.0,25.52,71.51,0.73,0.72,0.45,0.42,23.5,134.68,0.0
272.0,2430383.0,495486600.0,494768800000.0,468950.0,8.21,12.82,518176.0,9.07,26.78,1329024.0,23.26,65.68,0.77,0.75,0.42,0.4,19.48,149.42,0.0
273.0,2646903.0,505223070.0,499779900000.0,470749.0,8.2,13.53,515460.0,8.97,49.67,1443794.0,25.14,72.85,0.74,0.73,0.45,0.42,22.84,133.4,0.0
274.0,2898713.0,603961000.0,605939700000.0,479343.0,8.75,15.21,481636.0,8.79,30.34,1563736.0,28.55,82.0,0.71,0.7,0.46,0.43,26.0,122.75,0.0
275.0,3121583.0,660168700.0,662530950000.0,490226.0,8.61,14.45,501790.0,8.81,44.19,1616753.0,28.39,83.63,0.73,0.72,0.45,0.42,24.11,128.81,0.0
276.0,3067012.0,571818100.0,568340450000.0,487438.0,8.49,14.79,548853.0,9.56,41.09,1587843.0,27.66,78.6,0.72,0.71,0.46,0.43,23.21,134.24,0.0
277.0,3208687.0,602971840.0,613576150000.0,494969.0,8.6,14.02,608117.0,10.57,53.42,1600826.0,27.81,77.15,0.72,0.7,0.44,0.41,23.07,129.44,0.0
278.0,3088052.0,668159400.0,683219000000.0,495830.0,8.66,13.47,596097.0,10.42,59.15,1554857.0,27.17,74.85,0.71,0.7,0.44,0.41,23.07,130.07,0.0
279.0,3021566.0,651333570.0,661499000000.0,487503.0,8.72,13.66,578295.0,10.35,57.66,1538942.0,27.53,76.85,0.7,0.69,0.43,0.41,23.73,130.14,0.0
0.0,712.0,99523.0,82626450.0,552.0,4.15,2.04,534.0,4.02,1.97,668.0,5.02,3.03,0.75,0.69,0.39,0.36,17.21,194.05,1.0
1.0,520.0,68877.0,59342852.0,368.0,4.43,2.83,300.0,3.61,1.68,466.0,5.61,4.39,0.71,0.66,0.35,0.27,18.34,183.45,1.0
2.0,615.0,26512.0,14222565.0,401.0,5.35,3.5,287.0,3.83,1.73,540.0,7.2,6.57,0.69,0.64,0.36,0.31,17.94,170.55,1.0
3.0,418.0,12539.0,8315921.0,322.0,4.74,2.76,258.0,3.79,1.65,385.0,5.66,4.13,0.63,0.58,0.34,0.3,16.59,188.66,1.0
4.0,379.0,3273.0,2110687.0,276.0,4.25,1.88,290.0,4.46,1.89,324.0,4.98,2.64,0.63,0.55,0.22,0.24,2.12,217.57,1.0
5.0,193.0,234.0,14308.0,167.0,3.98,1.69,168.0,4.0,1.78,182.0,4.33,1.8,0.52,0.41,0.25,0.27,0.08,208.22,1.0
6.0,205.0,294.0,17259.0,180.0,3.46,1.53,180.0,3.46,1.5,201.0,3.87,1.66,0.41,0.3,0.29,0.3,0.05,221.36,1.0
7.0,392.0,20509.0,15214013.0,295.0,3.88,2.48,242.0,3.18,1.43,367.0,4.83,3.95,0.6,0.55,0.35,0.31,12.74,181.85,1.0
8.0,696.0,30684.0,22039764.0,401.0,5.42,3.98,302.0,4.08,1.69,571.0,7.72,8.01,0.75,0.68,0.3,0.23,15.05,184.97,1.0
9.0,426.0,13521.0,10361843.0,253.0,4.77,2.78,240.0,4.53,1.32,333.0,6.28,4.19,0.79,0.72,0.29,0.27,7.37,208.43,1.0
10.0,352.0,51465.0,43518584.0,223.0,4.05,1.74,209.0,3.8,1.38,257.0,4.67,2.18,0.73,0.66,0.3,0.3,8.9,218.58,1.0
11.0,374.0,8949.0,6538770.0,256.0,5.45,2.44,210.0,4.47,1.59,303.0,6.45,3.68,0.78,0.71,0.24,0.22,15.35,200.72,1.0
12.0,228.0,271.0,13936.0,168.0,3.65,2.02,157.0,3.41,1.36,181.0,3.93,2.09,0.56,0.45,0.23,0.26,0.0,226.67,1.0
13.0,215.0,271.0,15176.0,192.0,3.49,1.48,195.0,3.55,1.54,214.0,3.89,1.81,0.47,0.36,0.31,0.34,0.03,223.05,1.0
14.0,292.0,15065.0,11177881.0,236.0,3.47,1.62,217.0,3.19,1.45,277.0,4.07,2.6,0.63,0.58,0.35,0.32,10.5,195.65,1.0
15.0,423.0,11539.0,5315630.0,318.0,4.54,2.8,260.0,3.71,1.69,387.0,5.53,4.35,0.64,0.58,0.34,0.31,13.82,197.38,1.0
16.0,296.0,9276.0,5429099.0,227.0,4.28,2.32,205.0,3.87,1.51,277.0,5.23,3.08,0.7,0.64,0.34,0.27,19.18,190.52,1.0
